File Name,20210827_Variant81_MB.pcrd,,,,,
Created By User,admin,,,,,
Notes,,,,,,
ID,,,,,,
Run Started,08/27/2021 15:53:44 UTC,,,,,
Run Ended,08/27/2021 17:06:36 UTC,,,,,
Sample Vol,20,,,,,
Lid Temp,105,,,,,
Protocol File Name,Luna_Variant-PCR_Program.prcl,,,,,
Plate Setup File Name,Luna_Variant-PCR_Plate.pltd,,,,,
Base Serial Number,CT050044,,,,,
Optical Head Serial Number,785BR27304,,,,,
CFX Maestro Version,4.1.2433.1219. ,,,,,
,,,,,,
Well group,All Wells,,,,,
Amplification step,4,,,,,
Melt step,,,,,,
,,,,,,
,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ)
B08,FAM,N1,Unkn,,21.0986160158494,NaN
B09,FAM,N1,Unkn,,20.501180354543,NaN
B10,FAM,N1,Unkn,,28.1552347920497,NaN
B11,FAM,N1,Unkn,,23.1733883345648,NaN
B12,FAM,N1,Unkn,,21.9420779760362,NaN
C01,FAM,N1,Unkn,,34.9185992858828,NaN
C02,FAM,N1,Unkn,,22.4626555025697,NaN
C03,FAM,N1,Unkn,,20.6637196044768,NaN
C04,FAM,N1,Unkn,,20.7941436647495,NaN
C05,FAM,N1,Unkn,,20.2056946373164,NaN
C06,FAM,N1,Unkn,,20.6376054878383,NaN
C07,FAM,N1,Unkn,,34.1062835822989,NaN
C08,FAM,N1,Unkn,,37.3345553066401,NaN
C09,FAM,N1,Unkn,,NaN,NaN
C10,FAM,N1,Unkn,,32.3886135889766,NaN
C11,FAM,N1,Unkn,,34.5654604023435,NaN
C12,FAM,N1,Unkn,,35.3155486427713,NaN
D01,FAM,N1,Unkn,,33.5448603748305,NaN
D02,FAM,N1,Unkn,,18.1976422339151,NaN
D03,FAM,N1,Unkn,,22.4181457001199,NaN
D04,FAM,N1,Unkn,,23.2105670078712,NaN
D05,FAM,N1,Unkn,,NaN,NaN
D06,FAM,N1,Unkn,,27.1875333644227,NaN
D07,FAM,N1,Unkn,,37.7027935573244,NaN
D08,FAM,N1,Unkn,,19.4207409582533,NaN
D09,FAM,N1,Unkn,,29.1088535253551,NaN
D10,FAM,N1,Unkn,,27.395842735575,NaN
D11,FAM,N1,Unkn,,34.2630561084316,NaN
D12,FAM,N1,Unkn,,37.5601639703101,NaN
E01,FAM,N1,Unkn,,34.459174927366,NaN
E02,FAM,N1,Unkn,,36.8959334591425,NaN
E03,FAM,N1,Unkn,,30.2810211753102,NaN
E04,FAM,N1,Unkn,,28.8502215449061,NaN
E05,FAM,N1,Unkn,,24.6402371678801,NaN
E06,FAM,N1,Unkn,,24.695424450801,NaN
E07,FAM,N1,Unkn,,27.9937251897988,NaN
E08,FAM,N1,Unkn,,27.7727961604338,NaN
E09,FAM,N1,Unkn,,35.9513323067383,NaN
E10,FAM,N1,Unkn,,34.4704816839344,NaN
E11,FAM,N1,Unkn,,32.9613102976965,NaN
E12,FAM,N1,Unkn,,NaN,NaN
F01,FAM,N1,Unkn,,26.5324178235086,NaN
F02,FAM,N1,Unkn,,19.7360585254489,NaN
F03,FAM,N1,Unkn,,20.6461552143553,NaN
F04,FAM,N1,Unkn,,21.3014208716232,NaN
F05,FAM,N1,Unkn,,NaN,NaN
F06,FAM,N1,Unkn,,28.5005617119615,NaN
F07,FAM,N1,Unkn,,27.0265752859192,NaN
F08,FAM,N1,Unkn,,39.0232593834225,NaN
F09,FAM,N1,Unkn,,22.6321295309775,NaN
F10,FAM,N1,Unkn,,30.1393694147085,NaN
F11,FAM,N1,Unkn,,33.1219221244624,NaN
F12,FAM,N1,Unkn,NTC,39.1804172366879,NaN
G01,FAM,N1,Unkn,,25.1388870652106,NaN
G02,FAM,N1,Unkn,,27.2149987052041,NaN
G03,FAM,N1,Unkn,,31.129773993206,NaN
G04,FAM,N1,Unkn,,NaN,NaN
G05,FAM,N1,Unkn,,NaN,NaN
G06,FAM,N1,Unkn,,25.6002969342838,NaN
G07,FAM,N1,Unkn,,25.7193005735627,NaN
G08,FAM,N1,Unkn,,31.0304533383236,NaN
G09,FAM,N1,Unkn,,NaN,NaN
G10,FAM,N1,Unkn,,35.1615526932136,NaN
G11,FAM,N1,Unkn,,34.3833956349701,NaN
G12,FAM,N1,Unkn,RNA 1E3,30.2294420846413,NaN
H01,FAM,N1,Unkn,,38.8760813184739,NaN
H02,FAM,N1,Unkn,,24.3102155641727,NaN
H03,FAM,N1,Unkn,,30.7274148294649,NaN
H04,FAM,N1,Unkn,,26.1221593885123,NaN
H05,FAM,N1,Unkn,,38.8291056722577,NaN
H06,FAM,N1,Unkn,,30.4704865443926,NaN
H07,FAM,N1,Unkn,,32.2985829000207,NaN
H08,FAM,N1,Unkn,,36.1846394687811,NaN
H09,FAM,N1,Unkn,,28.3006879100554,NaN
